measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2009,26.788666477078227,27.83946770035388,25.339016202680348
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2009,8.8569809317282,9.205099497606843,8.343871677940484
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,2009,3.6102627134104375,4.1037640514744504,3.231371438161828
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,2009,1.2905777080688454,1.3647465774555192,1.12998228451863
Deaths,Global,Both,Age-standardized,Prostate cancer,Rate,2009,6.603114244089651,7.825372246027015,5.550479497435543
Deaths,Global,Both,Age-standardized,Colon and rectum cancer,Rate,2009,14.19258890334595,14.75317565047486,13.208716548301382
Deaths,Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2009,2.442501639795813,2.5411371538493652,2.3227685050016107
Deaths,Global,Both,Age-standardized,Nasopharynx cancer,Rate,2009,0.9302754708302446,0.9809554531424483,0.8813872070298969
Deaths,Global,Both,Age-standardized,Other pharynx cancer,Rate,2009,1.3264427524233935,1.3849514350727448,1.2609600304151303
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2012,4.569641488474302,4.837163878189494,4.185897833752823
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,2013,1.5707347221170755,1.6389611776539605,1.4983195887423206
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2013,25.920426474922326,27.18885028754423,24.31786291572445
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2013,8.709218220533154,9.106895567713423,8.153347247752016
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,2013,3.501355729511342,3.8722817768644178,3.0818419419293384
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,2013,1.2164847771479739,1.3003029662656402,1.0929402314187031
Deaths,Global,Both,Age-standardized,Prostate cancer,Rate,2013,6.376462571569149,7.757670219349513,5.4391814598241455
Deaths,Global,Both,Age-standardized,Colon and rectum cancer,Rate,2013,13.738879192995107,14.366682308574573,12.771521837237081
Deaths,Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2013,2.44861238231713,2.5703898152964104,2.3219004718404403
Deaths,Global,Both,Age-standardized,Nasopharynx cancer,Rate,2013,0.8892501834588242,0.9456581692182108,0.8402810938588711
Deaths,Global,Both,Age-standardized,Other pharynx cancer,Rate,2013,1.3344329169980222,1.4000404038808916,1.2733984190925325
Deaths,Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2013,2.267943978452775,2.4130453943281003,1.8981263009945362
Deaths,Global,Both,Age-standardized,Pancreatic cancer,Rate,2013,6.399384862348087,6.671588981721795,5.958983756176279
Deaths,Global,Both,Age-standardized,Malignant skin melanoma,Rate,2013,0.8335237331187196,0.9143774687257372,0.6011566176025347
Deaths,Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2013,0.757137494482255,0.797427940480978,0.6813765304858249
Deaths,Global,Both,Age-standardized,Ovarian cancer,Rate,2013,2.404221492255011,2.578128404519619,2.2020095861499787
Deaths,Global,Both,Age-standardized,Testicular cancer,Rate,2013,0.1320057401239833,0.14399588254335008,0.12544659395740754
Deaths,Global,Both,Age-standardized,Kidney cancer,Rate,2013,2.102365645004891,2.1803580044298214,1.9730510903140492
Deaths,Global,Both,Age-standardized,Bladder cancer,Rate,2013,3.0162488889777594,3.1481258336753863,2.7851514707392413
Deaths,Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2013,3.099989983722159,3.34671398569378,2.3934433353213787
Deaths,Global,Both,Age-standardized,Thyroid cancer,Rate,2013,0.58526861855366,0.6119522241974129,0.5246040883820464
Deaths,Global,Both,Age-standardized,Mesothelioma,Rate,2013,0.3900020946234952,0.41133409285952915,0.3564145182552425
Deaths,Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2013,0.3668499118364355,0.42214968922436136,0.3171627845703171
Deaths,Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2013,3.250861475434778,3.393765078092746,3.0497507137502082
Deaths,Global,Both,Age-standardized,Multiple myeloma,Rate,2013,1.4254455522813785,1.5165277687813563,1.2431701691888015
Deaths,Global,Both,Age-standardized,Prostate cancer,Rate,2004,6.924287771680285,7.941472476844335,5.674274847599386
Deaths,Global,Both,Age-standardized,Colon and rectum cancer,Rate,2004,14.544750656463743,15.121502657128707,13.61244794723654
Deaths,Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2004,2.4288260827339476,2.526896399298305,2.3150458247136427
Deaths,Global,Both,Age-standardized,Nasopharynx cancer,Rate,2004,1.0093492917421827,1.065503863933321,0.9534506884582121
Deaths,Global,Both,Age-standardized,Other pharynx cancer,Rate,2004,1.2909336439272021,1.3522911743809785,1.2269468414153475
Deaths,Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2004,2.4689821444157922,2.6272030265462125,2.152387061927503
Deaths,Global,Both,Age-standardized,Pancreatic cancer,Rate,2004,5.965120141099158,6.168439783807902,5.632002433926509
Deaths,Global,Both,Age-standardized,Malignant skin melanoma,Rate,2004,0.8604433755842632,1.0034906547023053,0.6723151535837744
Deaths,Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2004,0.7168300013409467,0.751344146179241,0.6553695537414064
Deaths,Global,Both,Age-standardized,Ovarian cancer,Rate,2004,2.4927695688303992,2.699589746128576,2.3239210032925195
Deaths,Global,Both,Age-standardized,Testicular cancer,Rate,2004,0.13307839210188288,0.1453773874163992,0.12651707149678
Deaths,Global,Both,Age-standardized,Kidney cancer,Rate,2004,2.090932414095736,2.150036932359358,1.9899460366618216
Deaths,Global,Both,Age-standardized,Bladder cancer,Rate,2004,3.2332472251075637,3.3685266697694174,3.024570399910724
Deaths,Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2004,3.164500413312302,3.477746674934992,2.547305202394367
Deaths,Global,Both,Age-standardized,Thyroid cancer,Rate,2004,0.5870878968748593,0.618977122020249,0.5404996555126277
Deaths,Global,Both,Age-standardized,Mesothelioma,Rate,2004,0.38569484832248346,0.4126129913413793,0.3532832690377735
Deaths,Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2004,0.4320443133365503,0.4957847554795893,0.37582925568031983
Deaths,Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2004,3.2207499604948393,3.3406647305790624,3.049258317663975
Deaths,Global,Both,Age-standardized,Multiple myeloma,Rate,2004,1.4714741213959384,1.5738059200103367,1.3100619899631278
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,2014,1.5452452881789531,1.61177457330236,1.4750511465146516
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2014,25.6610095614251,26.98495817114377,24.151435645061433
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2014,8.697609062106567,9.107217429173142,8.16301077642607
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,2014,3.5037931155376705,3.8698439818291432,3.062518638332107
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,2014,1.1916871219900569,1.2952236327729487,1.0842192189964914
Deaths,Global,Both,Age-standardized,Prostate cancer,Rate,2014,6.343587621383131,7.73498280843363,5.452975646339065
Deaths,Global,Both,Age-standardized,Colon and rectum cancer,Rate,2014,13.618266508170576,14.258400903348578,12.652064980349435
Deaths,Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2014,2.4371228040726756,2.5647146332988426,2.30434554821549
Deaths,Global,Both,Age-standardized,Nasopharynx cancer,Rate,2014,0.8790103922994464,0.9316169324352499,0.8258944977675078
Deaths,Global,Both,Age-standardized,Other pharynx cancer,Rate,2014,1.3331441344126664,1.4036339144493857,1.2691050329608289
Deaths,Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2014,2.2349491727094564,2.386425609931032,1.8809181334468863
Deaths,Global,Both,Age-standardized,Pancreatic cancer,Rate,2014,6.411683750387823,6.691712812206416,5.968975759146912
Deaths,Global,Both,Age-standardized,Malignant skin melanoma,Rate,2014,0.8245497217061297,0.9061297396568874,0.5989327725714862
Deaths,Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2014,0.7555926119679475,0.7976870037954679,0.6780920994797425
Deaths,Global,Both,Age-standardized,Ovarian cancer,Rate,2014,2.4132775190585605,2.59491491733119,2.199716370344025
Deaths,Global,Both,Age-standardized,Testicular cancer,Rate,2014,0.13309225142095396,0.14436040121327368,0.12650976626191512
Deaths,Global,Both,Age-standardized,Kidney cancer,Rate,2014,2.0891333060424273,2.1682385524853722,1.9583089064790722
Deaths,Global,Both,Age-standardized,Bladder cancer,Rate,2014,2.9946768323225874,3.1238153263843653,2.7729855030052235
Deaths,Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2014,3.095509095823429,3.3459648464890983,2.350593584510769
Deaths,Global,Both,Age-standardized,Thyroid cancer,Rate,2014,0.5783759596343027,0.6057450944801474,0.5225410015729948
Deaths,Global,Both,Age-standardized,Mesothelioma,Rate,2014,0.386158437523374,0.4074658814887716,0.3532002759639282
Deaths,Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2014,0.3610672018069904,0.41748642504790634,0.31145793228655144
Deaths,Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2014,3.2301342312292305,3.3702655582412904,3.027277753105474
Deaths,Global,Both,Age-standardized,Multiple myeloma,Rate,2014,1.4220259865992717,1.514636593823187,1.2367502073662573
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2013,4.512134841265956,4.7690565322589435,4.1315750865866585
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2009,7.372141881782671,7.874665542938512,5.840092139405269
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2009,15.100024140493511,15.850116503661106,14.158820764335102
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2009,6.122051810944454,6.389756459863476,5.791435186362687
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2010,4.674650156846289,4.961243473736887,4.291515568599114
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2014,6.318480875756955,6.799684730694347,5.57091246073459
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2014,12.956477626543418,13.71824571796245,12.07549508924993
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2014,5.929979744044573,6.240874439903643,5.587423161124484
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2011,4.628427500804482,4.903614900581855,4.2395901368004045
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,2003,1.8250416343604736,1.8924414907485956,1.7532926995643239
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2003,27.17481037221742,28.227680778168533,26.034567727211012
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2003,9.360515983880278,9.708223054399225,8.873725274265327
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,2003,3.9516479248324443,4.619103823408707,3.5780217666128324
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,2003,1.3863101156678743,1.4731687853721578,1.241400696913304
Deaths,Global,Both,Age-standardized,Prostate cancer,Rate,2003,6.993199065454459,7.993010631177137,5.688343380749598
Deaths,Global,Both,Age-standardized,Colon and rectum cancer,Rate,2003,14.617296497566732,15.170458423030665,13.700021806032758
Deaths,Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2003,2.461412164753305,2.570182102129361,2.346513539904484
Deaths,Global,Both,Age-standardized,Nasopharynx cancer,Rate,2003,1.033540309789601,1.0920382861586242,0.9777039468988805
Deaths,Global,Both,Age-standardized,Other pharynx cancer,Rate,2003,1.3130853409434877,1.3764221580999494,1.2496736106026072
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2015,6.2004337152088445,6.71174047540578,5.543667721137482
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2015,12.657866587438402,13.416902759957619,11.795626194347816
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2015,5.971015857887515,6.289715531739295,5.623870766713983
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2012,6.701769011574026,7.163632823998531,5.780843247262821
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2012,13.82826958019132,14.618897295540709,12.998039997151215
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2012,5.905985886039508,6.201319036065708,5.602241985151824
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2016,4.380070394845735,4.648038060247876,4.005085717197078
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,2017,1.5115879519988353,1.5969043362694098,1.4249890841932136
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2017,25.101227553746593,26.557632862777755,23.44937801402975
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2017,8.63418078686614,9.15855408229631,7.998156291493455
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,2017,3.4638073216806,3.821839494165187,2.983759577616215
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,2017,1.1463730151622455,1.2720432302546032,1.0388875579892178
Deaths,Global,Both,Age-standardized,Prostate cancer,Rate,2017,6.292495096668853,7.712755868832055,5.382559434685747
Deaths,Global,Both,Age-standardized,Colon and rectum cancer,Rate,2017,13.50160340645157,14.2250439258365,12.461323775721569
Deaths,Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2017,2.4289422785805286,2.5989128550385354,2.248252954170038
Deaths,Global,Both,Age-standardized,Nasopharynx cancer,Rate,2017,0.8689400683259045,0.9335046866614706,0.8054283515254447
Deaths,Global,Both,Age-standardized,Other pharynx cancer,Rate,2017,1.3637817100872345,1.4702814631639118,1.262802554583304
Deaths,Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2017,2.1830179027076912,2.353943589479587,1.8288840112861193
Deaths,Global,Both,Age-standardized,Pancreatic cancer,Rate,2017,6.47919513960704,6.824633917746488,6.038294420998906
Deaths,Global,Both,Age-standardized,Malignant skin melanoma,Rate,2017,0.797428505301742,0.8888100634194053,0.5885635015590667
Deaths,Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2017,0.7389239435875671,0.7818802394601835,0.6593958236209191
Deaths,Global,Both,Age-standardized,Ovarian cancer,Rate,2017,2.402675721545589,2.6179357727750143,2.134786667344763
Deaths,Global,Both,Age-standardized,Testicular cancer,Rate,2017,0.134927237230105,0.14640478663660036,0.12644225345461257
Deaths,Global,Both,Age-standardized,Kidney cancer,Rate,2017,2.064752979556143,2.166918111092499,1.9395534360976234
Deaths,Global,Both,Age-standardized,Bladder cancer,Rate,2017,2.948867156212166,3.0956420380968677,2.711902568519276
Deaths,Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2017,3.0621698785668316,3.343344312803131,2.299332164422052
Deaths,Global,Both,Age-standardized,Thyroid cancer,Rate,2017,0.5689724662774985,0.6015903285350748,0.511329363810472
Deaths,Global,Both,Age-standardized,Mesothelioma,Rate,2017,0.37389947380715816,0.39458288778416245,0.34262274272855914
Deaths,Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2017,0.34961604703627147,0.4047410208510152,0.30304859567035125
Deaths,Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2017,3.190740984259593,3.3570784755789,2.9820787177412007
Deaths,Global,Both,Age-standardized,Multiple myeloma,Rate,2017,1.4139904900521945,1.5127435045022777,1.2354342486199874
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2013,6.485306480032715,6.924907371180299,5.65562774052652
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2013,13.361200954473262,14.124917272726837,12.43741731699814
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2013,5.899607249266957,6.21150818243044,5.540267901761583
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2009,4.730099047067376,5.019528153259376,4.339933482807504
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2017,4.321587617348742,4.6047301340754885,3.950008119328852
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2014,4.459427282661366,4.716545992256625,4.087437021369272
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2018,6.077244373446036,6.690339160492058,5.423240002392984
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2018,11.983643812319842,12.981007170278808,10.969817399746766
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2018,5.944840029962052,6.4165901197276956,5.465577276698542
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,2018,1.5013343925498726,1.6057408607127468,1.4026007484155247
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2018,25.120835077960592,26.909153713052447,23.247200137561464
